SPID,PROP_ID,PREFERENCE,DESCRIPTION,PROPERTY_TYPE,CITY,TRANSACT_TYPE,OWNTYPE,BEDROOM_NUM,PRICE_PER_UNIT_AREA,FURNISH,FACING,AGE,TOTAL_FLOOR,FEATURES,REGISTER_DATE,POSTING_DATE,UPDATE_DATE,CLASS,RES_COM,PROP_NAME,PROPERTY_NUMBER,MIN_PRICE,MAX_PRICE,PRICE_SQFT,PROJ_ID,BUILDING_ID,VERIFIED,MAP_DETAILS,MIN_AREA_SQFT,MAX_AREA_SQFT,AMENITIES,ALT_TAG,PRODUCT_TYPE,TOP_USPS,EXPIRY_DATE,PROPERTY_TYPE__U,AREA,SECONDARY_AREA,PRICE,PROP_HEADING,VALUE_LABEL,CLASS_HEADING,CLASS_LABEL,REGISTER_DATE__U,REGISTERED_DAYS,PRIMARY_TAGS,SECONDARY_TAGS,TOTAL_LANDMARK_COUNT,FORMATTED_LANDMARK_DETAILS,SOCIETY_NAME,BUILDING_NAME,BALCONY_NUM,FLOOR_NUM,CITY,CITY_NAME,BUILDING_ID,BUILDING_NAME,SOCIETY_NAME,LOCALITY_ID,LOCALITY_NAME,ADDRESS
70986240,H70986240,S,"Rera & hmda approved project 
Within 3000 sft villa, we provide spacious living, kitchen & dining, 4 bed rooms, and patios, loft and open and covered terrace and dedicated lift provision and puja room, office space, gym, utility area and separate laundry, patios and decks. And for 4000+ sft villas more luxuries are added. Thus the product value is pushed high in affordable pricing. For more details visit vijayakalpa.Com",Independent House/Villa,Hyderabad,1.0,1,4.0,8444.0,2,3,5,3.0,"44,23,45,12,24,46,25,47,26,17,28,19,1,3,5,6,8,9,40,41,42,43","24th Aug, 2023",1692858255000.0,1692858255000,A,R,vijayakalpa Kshetra Villas,1,26000000,26000000,8444.0,0,0,N,"{'LATITUDE': '17.20869', 'LONGITUDE': '78.47603'}",286.048337,286.048337,"17,5,8,44,23,45,24,46,47,28,19,1,6,9,40,41,42,43,12,25,26,3,101,102","₹2.6 Crore, 4 bhk House/Villa in Tukkuguda - House",PREMIUM_LISTING,"['All Schools within 2km', ' Financial District Nearby', 'Near To RGIA Airport Nearby', 'Gated Society']",2023-10-23 00:00:00,2,3079,286.05 sq.m.,2.6 Cr,4 Bedroom House in Tukkuguda,Freehold,Dealer: VIJAYAKALPA DEVELOPERS PVT LTD,Dealer,2023-08-24 11:54:16,2 days ago,[],"['UNDER CONSTRUCTION', 'RESALE']",3.0,"[{'text': '1 ATM'}, {'text': '2 Hospitals'}]",vijayakalpa Kshetra Villas,vijayakalpa Kshetra Villas,2.0,,269,Hyderabad,0,vijayakalpa Kshetra Villas,vijayakalpa Kshetra Villas,5251,Tukkuguda,
70911352,D70911352,S,"We have rajapushpas landowner share ultra luxury apartments in upcoming project at narsingi/manchirevula 


Project size: 15 acres
No of towers: 6 towers
Clubhouse: 6 floors
Floors: 40+ floors
Flat sizes: , 4200, sfts
(3, 3.5, 4 bhks opulent homes)

Project highlights: 80% open areas, adjacent to upcoming narsingi airport metro, narsingi exit no 18a , cycling track & bang on 100 feet orr service road.

Location: Https://maps.App.Goo.Gl/9qjtemmnzbgnjpssa


Investment starts from 1.9 cr onwards( 100% payment only)
Immediate land registration 

Price details: 6300/sft(100% payment only)

Note: This price inclusive of amenities, car parkings(02),high-Rise charges upto 20 floors",Residential Apartment,Hyderabad,1.0,1,4.0,6300.0,2,3,5,47.0,"44,23,45,24,46,25,47,26,28,29,30,31,10,32,33,12,17,39,19,1,3,5,6,8,9,40,41,20,42,21,43","20th Aug, 2023",1692471157000.0,1692471157000,A,R,RAJAPUSHPA LAND OWNER SHARE,1,26460000,26460000,6300.0,0,0,N,"{'LATITUDE': '17.40223', 'LONGITUDE': '78.3444'}",390.1926,390.1926,"10,32,17,5,8,20,21,44,23,45,24,46,47,28,29,30,39,19,1,6,9,40,41,42,43,25,26,31,33,12,3,101,102","₹2.65 Crore, 4 bhk Residential Apartment in Kokapet - Building",PREMIUM_LISTING,"['East Facing', 'Private Garden', 'NARSINGI Nearby', 'DELHIPUBLIC SCHOOL Nearby']",2023-10-19 00:00:00,1,4200,390.19 sq.m.,2.65 Cr,4 BHK Flat in Kokapet,Freehold,Dealer: PROPERTYFIER,Dealer,2023-08-20 12:22:37,6 days ago,[],"['UNDER CONSTRUCTION', 'RESALE']",26.0,"[{'text': '3 Religious Places'}, {'text': '2 ATMs'}, {'text': '2 Hospitals'}, {'text': '1 Office Complex'}, {'text': '1 Miscellaneous'}, {'text': '1 Library'}]",RAJAPUSHPA LAND OWNER SHARE,RAJAPUSHPA LAND OWNER SHARE,2.0,16,269,Hyderabad,0,RAJAPUSHPA LAND OWNER SHARE,RAJAPUSHPA LAND OWNER SHARE,5221,Kokapet,1608
70911182,S70911182,S,"We have rajapushpas landowner share ultra luxury apartments in upcoming project at narsingi/manchirevula 


Project size: 15 acres
No of towers: 6 towers
Clubhouse: 6 floors
Floors: 40+ floors
Flat sizes: 3000, 3600, fts
(3, 3.5, 4 bhks opulent homes)

Project highlights: 80% open areas, adjacent to upcoming narsingi airport metro, narsingi exit no 18a , cycling track & bang on 100 feet orr service road.

Location: Https://maps.App.Goo.Gl/9qjtemmnzbgnjpssa


Investment starts from 1.9 cr onwards( 100% payment only)
Immediate land registration 

Price details: 6300/sft(100% payment only)

Note: This price inclusive of amenities, car parkings(02),high-Rise charges upto 20 floors",Residential Apartment,Hyderabad,1.0,1,4.0,6300.0,2,3,5,47.0,"44,23,45,24,46,25,47,26,28,29,30,31,10,32,33,12,17,39,19,1,3,5,6,8,9,40,41,20,42,21,43","20th Aug, 2023",1692470535000.0,1692470535000,A,R,RAJAPUSHPA LAND OWNER SHARE ,1,22680000,22680000,6300.0,0,0,N,"{'LATITUDE': '17.3923634', 'LONGITUDE': '78.3621784'}",334.4508,334.4508,"10,32,17,5,8,20,21,44,23,45,24,46,47,28,29,30,39,19,1,6,9,40,41,42,43,25,26,31,33,12,3,101,102","₹2.27 Crore, 4 bhk Residential Apartment in Narsingi - Hall",PREMIUM_LISTING,"['East Facing', 'Private Garden', 'NARSINGI Nearby', 'DELHI PUBLIC SCHOOL Nearby']",2023-10-19 00:00:00,1,3600,334.45 sq.m.,2.27 Cr,4 BHK Flat in Narsingi,Freehold,Dealer: PROPERTYFIER,Dealer,2023-08-20 12:12:15,6 days ago,[],"['UNDER CONSTRUCTION', 'RESALE']",25.0,"[{'text': '6 Religious Places'}, {'text': '6 Hospitals'}, {'text': '1 Attraction'}, {'text': '1 Office Complex'}]",RAJAPUSHPA LAND OWNER SHARE ,RAJAPUSHPA LAND OWNER SHARE ,2.0,20,269,Hyderabad,0,RAJAPUSHPA LAND OWNER SHARE ,RAJAPUSHPA LAND OWNER SHARE ,1654,Narsingi,2021
70911036,N70911036,S,"We have rajapushpas landowner share ultra luxury apartments in upcoming project at narsingi/manchirevula 


Project size: 15 acres
No of towers: 6 towers
Clubhouse: 6 floors
Floors: 40+ floors
Flat sizes: 3000,sfts
(3, 3.5, 4 bhks opulent homes)

Project highlights: 80% open areas, adjacent to upcoming narsingi airport metro, narsingi exit no 18a , cycling track & bang on 100 feet orr service road.

Location: Https://maps.App.Goo.Gl/9qjtemmnzbgnjpssa


Investment starts from 1.9 cr onwards( 100% payment only)
Immediate land registration 

Price details: 6300/sft(100% payment only)

Note: This price inclusive of amenities, car parkings(02),high-Rise charges upto 20 floors",Residential Apartment,Hyderabad,1.0,1,3.0,6300.0,2,3,5,47.0,"44,23,45,24,46,25,47,26,28,29,30,31,10,32,33,12,17,39,19,1,3,5,6,8,9,40,41,20,42,21,43","20th Aug, 2023",1692469863000.0,1692469863000,A,R,RAJAPUSHPA LAND OWNER SHARE,1,18900000,18900000,6300.0,0,0,N,"{'LATITUDE': '17.3923634', 'LONGITUDE': '78.3621784'}",278.709,278.709,"10,32,17,5,8,20,21,44,23,45,24,46,47,28,29,30,39,19,1,6,9,40,41,42,43,25,26,31,33,12,3,101,102","₹1.89 Crore, 3 bhk Residential Apartment in Narsingi - Building",PREMIUM_LISTING,"['East Facing', 'Private Garden', 'NARSINGI Nearby', 'OKRIADGE SCHOOL Nearby']",2023-10-19 00:00:00,1,3000,278.71 sq.m.,1.89 Cr,3 BHK Flat in Narsingi,Freehold,Dealer: PROPERTYFIER,Dealer,2023-08-20 12:01:03,6 days ago,[],"['UNDER CONSTRUCTION', 'RESALE']",25.0,"[{'text': '6 Religious Places'}, {'text': '6 Hospitals'}, {'text': '1 Attraction'}, {'text': '1 Office Complex'}]",RAJAPUSHPA LAND OWNER SHARE,RAJAPUSHPA LAND OWNER SHARE,2.0,12,269,Hyderabad,0,RAJAPUSHPA LAND OWNER SHARE,RAJAPUSHPA LAND OWNER SHARE,1654,Narsingi,1204
70487782,N70487782,S,"Project highlights:
Project located in taramatipet town
This project have a proposed 120 road
Entrance arch with compound wall
40 and 30 cc roads with 100% vastu
Overhead water tank
Park with children play area
Landscaped garden
Rain water harvesting pits
Underground electricity
Modern european street lighting
Avenue plantation on both sides of the roads
Underground drainage system.",Residential Land,Hyderabad,1.0,1,,26000.0,0,5,0,3.0,"23,24,26,5","28th Jul, 2023",1690547973000.0,1690915379000,A,R,,1,4680000,4680000,26000.0,0,0,N,"{'LATITUDE': '17.322272', 'LONGITUDE': '78.643697'}",150.50286,150.50286,"5,23,24,26","₹46.8 Lac, Land/Plot in Pedda Amberpet - Land",PLATINUM_LISTING,,2023-09-27 00:00:00,3,1620,150.5 sq.m.,46.8 L,Residential land / Plot in Pedda Amberpet,Freehold,Dealer: BALAJI,Dealer,2023-07-28 18:09:34,4 weeks ago,[],"['CORNER PROPERTY', 'NORTH-EAST FACING', 'HMDA APPROVED', 'IN GATED COMMUNITY', 'READY TO MOVE', 'RESALE']",4.0,"[{'text': '1 Religious Place'}, {'text': '1 Pharmacy'}, {'text': '2 Miscellaneouss'}]",,,,,269,Hyderabad,0,,,35359,Pedda Amberpet,
70742074,Y70742074,S,"Open plot at sadashivapet (Highway facing venture)


Lp no :005/lo/3054/2023


No of acers : 100acers.

Extended acers : 200acers

Parks,open space ,utility, reserevior, sewage treatment plan : 12acers.

Project highlights 

Clear title.

100% vastu 

Dtcp approved

 *bank loans available*


Amenities.

Gated community .

Club house 

Grand entrance arch.

30,40,50,60 feet roads

Parks

 Children's play area

Blacktop road

Under ground drainage

 Electricity .

Water harvesting pits.

Water sewage treatment plant.

 Street lights.

Over head tank.

Location highlights.

1)on nh-65(Mumbai highway)

2)5mins - Mrf unit

3)5mins - Regional ring road

4)15min- Iit -Hyd.

5)15min - Woxen business school.

6)20min gitam university.

7)20min mahindra asia's biggest tractor unit.

8)20min thoshiba factory.

9 20min nimz (National investments manufacturing in 13000acers


Price 18999/- Per s.Yard

Extra charges for east, corner charges 

Price valid for up to 31 august 2023",Independent House/Villa,Hyderabad,1.0,1,5.0,10773.0,2,3,5,3.0,"23,24,25,26,5,6,19,8","11th Aug, 2023",1691719778000.0,1691719779000,A,R,TRIPLEX VILLA 5BHK HOMETHEATER BAR LAUNGE ,1,48750000,48750000,10773.0,0,0,N,"{'LATITUDE': '17.411744', 'LONGITUDE': '78.341175'}",420.386075,420.386075,"5,8,23,24,6,19,25,26","₹4.88 Crore, 5 bhk House/Villa in Financial District - House",PREMIUM_LISTING,"['East Facing', 'Private Garden', 'Gated Society', 'Corner Property']",2023-10-10 00:00:00,2,4525,420.39 sq.m.,4.88 Cr,5 Bedroom House in Financial District,Freehold,Dealer: Hyderabad properties,Dealer,2023-08-11 07:39:39,2 weeks ago,[],"['UNDER CONSTRUCTION', 'RESALE']",33.0,"[{'text': '3 Religious Places'}, {'text': '2 ATMs'}, {'text': '3 Hospitals'}, {'text': '2 Pharmacys'}, {'text': '1 Office Complex'}, {'text': '1 Parking'}, {'text': '1 Bus Depot'}, {'text': '1 Miscellaneous'}, {'text': '1 Library'}]",TRIPLEX VILLA 5BHK HOMETHEATER BAR LAUNGE ,TRIPLEX VILLA 5BHK HOMETHEATER BAR LAUNGE ,3.0,,269,Hyderabad,0,TRIPLEX VILLA 5BHK HOMETHEATER BAR LAUNGE ,TRIPLEX VILLA 5BHK HOMETHEATER BAR LAUNGE ,28619,Financial District,
70582470,U70582470,S,"20acers
222villas
All are triplex.
257s.Yards 3392sft triplex 
4bhk home theatre , maid room

317s.Yards 4525sft triplex 
5bhk home theatre room ,maid room

Amenities
Club house
Swimming pool
Mini function hall
Jogging track
Walking track
Indoor games
Outdoor games
And many more amenities",Independent House/Villa,Hyderabad,1.0,1,4.0,10318.0,2,3,5,3.0,"23,24,25,26,6,19,8","03rd Aug, 2023",1691034195000.0,1691034196000,A,R,TRIPLEX VILLAS 257S YARDS 3392SFT ,1,34999999,34999999,10318.0,0,0,N,"{'LATITUDE': '17.4359437', 'LONGITUDE': '78.3416731'}",315.126976,315.126976,"8,23,24,6,19,25,26,101,102","₹3.5 Crore, 4 bhk House/Villa in Gachibowli - House",PREMIUM_LISTING,"['East Facing', 'Private Garden', 'Gated Society', 'Corner Property']",2023-10-02 00:00:00,2,3392,315.13 sq.m.,3.5 Cr,4 Bedroom House in Gachibowli,Freehold,Dealer: Hyderabad properties,Dealer,2023-08-03 09:13:16,3 weeks ago,[],"['UNDER CONSTRUCTION', 'RESALE']",47.0,"[{'text': '2 Religious Places'}, {'text': '7 ATMs'}, {'text': '1 Hospital'}, {'text': '1 Attraction'}, {'text': '1 Pharmacy'}, {'text': '1 Bus Depot'}, {'text': '2 Miscellaneouss'}, {'text': '2 Librarys'}]",TRIPLEX VILLAS 257S YARDS 3392SFT ,TRIPLEX VILLAS 257S YARDS 3392SFT ,3.0,,269,Hyderabad,0,TRIPLEX VILLAS 257S YARDS 3392SFT ,TRIPLEX VILLAS 257S YARDS 3392SFT ,5136,Gachibowli,
69656768,Z69656768,S,"Destino project is located in prime location with numerous advantages with this locality called as financial district , gachibowli. Buyers who are looking for it offices, business destinations, frequent travel to abroad , doctors, industrilists etc is perfectly match to their requiremnts with location, price, amenties, transportation, connectivity etc. This project is going to construct in 

*extent-5.10 acres
 
*towers-4
 
*no of floors -G+11
 
* total no of flats/units-537 
 
*flats on each floor tower-1( 10 flats) tower-2(9 flats) tower-3 (16 flats) tower-4 (10 flats)
 
*type of bhk 2,3 & 4 bhk
 
*available sizes/configurations- 1451 to 3570

*facings - East & west for all blocks

*no of lifts in floor 3 
 
*club house-G+3 & g+4 -2 club houses 
 
Project highlights 
 
Multi level 2clubhouse with recreation options like adult pool and kids pool with pool deck 
Indoor sports,saloon,gym,banequet hall,yoga center, cafeteria, conference rooms and home/office work stations 
2 mins to orr,prominent location with walkable distance to offices, schools,etc. 
Close to international schools,corporate hospitals,financail district,airport,orr, malls & many more...",Residential Apartment,Hyderabad,1.0,1,3.0,8199.0,2,3,5,11.0,"12,25,47,26,17,29,19,1,5,6,30,20,31,21","23rd Aug, 2023",1686704410000.0,1692777251000,A,R,DESTINO,1,25876044,25876044,8199.0,0,0,N,"{'LATITUDE': '78.48667', 'LONGITUDE': '17.38504'}",293.201868,293.201868,"17,5,20,21,47,29,19,1,6,30,12,25,26,31,101,102","₹2.59 Crore, 3 bhk Residential Apartment in FINANCIAL DISTRICT GACHIBOWLI - Building",PREMIUM_LISTING,"['East Facing', 'FUTURE KIDS Nearby', 'CONTINENTIAL HOSPITAL within 2km', 'Gated Society']",2023-09-04 00:00:00,1,3156,293.2 sq.m.,2.59 Cr,3 BHK Flat in FINANCIAL DISTRICT GACHIBOWLI,Freehold,Dealer: Peak Property Consultancy,Dealer,2023-08-23 13:24:11,3 days ago,[],"['UNDER CONSTRUCTION', 'RESALE']",,,DESTINO,DESTINO,3.0,5,269,Hyderabad,0,DESTINO,DESTINO,0,FINANCIAL DISTRICT GACHIBOWLI,
69656840,H69656840,S,"Nivee properties the team believes in not constructing a building or room to stay in, rather a lifestyle to build for people with care towards detailing from modern amenities to cope up with t he heavy routines of today's life. This luxury villa community consists in 18 acres with 128 lavish ultra luxury villas. 

*complete interiors with loaded kitchen
*ultra luxury club house
*3 parks- Children park, mango tree garden, amphitheatre park with *cricket net
*100ft road accessibility 
*6 km to the financial district
*6 km to it offices
*6 km to the indian school of business
*6 km to hyderabad central university
*italian marble flooring (Made in spain) @ all floors (Excluding 
Kitchen, utility, balcony area). 
 * centralized air conditioning in all floors provided with 
 (Vrf system and inverter technology). 
 * modular kitchen installed with hob & hood, dishwasher, combo oven. 
 *gypsum ceiling @ g+2 floors. 
 *solar water heater system installed (Except for servant room). 
 * luxury bath fitments premium made exclusively imported from 
Italy. 
 * lift installed (Premium brand). 
 * temperature cool ceramic tile flooring on roof top. 
 * no maintenance charges for 1 year.

 Available east , west, north, south facing villas 

The cost includes all( Base price, amenties, maintenance, club house, gst) and only registration to be bare..",Independent House/Villa,Hyderabad,1.0,1,4.0,15500.0,4,3,1,3.0,"44,23,12,24,46,25,26,19,1,3,5,8,9,30,43","23rd Aug, 2023",1686706729000.0,1692776771000,A,R,,1,66650000,66650000,15500.0,0,0,N,"{'LATITUDE': '17.442196', 'LONGITUDE': '78.280067'}",399.4829,399.4829,"5,8,44,23,24,46,19,1,9,30,43,12,25,26,3,101,102,103","₹6.67 Crore, 4 bhk House/Villa in Osman Nagar - House",PREMIUM_LISTING,"['East Facing', 'Private Garden', 'MERU INTERNATIONAL SCHOOL within 2km']",2023-09-04 00:00:00,2,4300,399.48 sq.m.,6.66 Cr,4 Bedroom House in Osman Nagar,Freehold,Dealer: Peak Property Consultancy,Dealer,2023-08-23 13:16:11,3 days ago,[],"['READY TO MOVE', 'RESALE']",1.0,[],,,3.0,,269,Hyderabad,0,,,45029,Osman Nagar,
69608990,W69608990,S,This building is constructed in 1240 syd...And it is loacated at near by narsingi..5 minutes travel to orr..And 20 to 25 minutes travel to gachibowli..Hitech city..Madhapur..And it is having uds is 62 square yards..Rooms are very spacious and balcony views are good enough..Prices will be nagotioble..,Residential Apartment,Hyderabad,1.0,1,3.0,6079.0,2,3,6,5.0,"44,24,17,9,21,43","23rd Aug, 2023",1686479944000.0,1692776718000,A,R,ADHIRADHI AND DHRITHI ,1,9180000,9180000,6079.0,0,0,N,"{'LATITUDE': '78.48667', 'LONGITUDE': '17.38504'}",140.28353,140.28353,"17,21,44,24,9,43","₹91.8 Lac, 3 bhk Residential Apartment in Narsingi - Hall",PREMIUM_LISTING,"['East Facing', 'Fresh Construction', 'Vijetha Nearby']",2023-09-04 00:00:00,1,1510,140.28 sq.m.,91.8 L,3 BHK Flat in Narsingi,Freehold,Dealer: Peak Property Consultancy,Dealer,2023-08-23 13:15:18,3 days ago,[],"['READY TO MOVE', 'RESALE']",,,ADHIRADHI AND DHRITHI ,ADHIRADHI AND DHRITHI ,1.0,2,269,Hyderabad,0,ADHIRADHI AND DHRITHI ,ADHIRADHI AND DHRITHI ,1654,Narsingi,
69595228,C69595228,S,"Its iconic and ultra luxurious 45 floors residential project and insoired by iconic marine bay towers, concept which will take hyderabd skyline to new level.4& 6 bhk with duplex houses, 3.68 mtr floor to ceiling height, complete italian marble with imported fittings, fully automated / ai enabled flats.Minimum 4 car parkings, separate 70k sqft ultra modern club house and approx 1km long jogging track on top of the sky deck, 1 lakh sqft inter connected skydeck with exotic amenties.",Residential Apartment,Hyderabad,1.0,1,4.0,12500.0,2,3,5,45.0,"44,33,23,12,24,46,25,26,17,29,19,1,6,20,31","23rd Aug, 2023",1686398311000.0,1692776631000,A,R,IRIS,1,82562500,82562500,12500.0,0,0,N,"{'LATITUDE': '78.48667', 'LONGITUDE': '17.38504'}",613.624315,613.624315,"17,20,44,23,24,46,29,19,1,6,33,12,25,26,31,101,102","₹8.26 Crore, 4 bhk Residential Apartment in Raidurgam - Building",PREMIUM_LISTING,"['East Facing', 'RAIDURGAM METRO STATIOM within 1.5km', 'OAKRIDGE INTERNATIONAL SCHOOL within 1.5km', 'KIMS HOSPITAL Nearby']",2023-09-04 00:00:00,1,6605,613.62 sq.m.,8.26 Cr,4 BHK Flat in Raidurgam,Freehold,Dealer: Peak Property Consultancy,Dealer,2023-08-23 13:13:51,3 days ago,[],"['UNDER CONSTRUCTION', 'RESALE']",,,IRIS,IRIS,4.0,40,269,Hyderabad,0,IRIS,IRIS,14668,Raidurgam,
69656784,X69656784,S,"Destino project is located in prime location with numerous advantages with this locality called as financial district , gachibowli. Buyers who are looking for it offices, business destinations, frequent travel to abroad , doctors, industrilists etc is perfectly match to their requiremnts with location, price, amenties, transportation, connectivity etc. This project is going to construct in 

*extent-5.10 acres
 
*towers-4
 
*no of floors -G+11
 
* total no of flats/units-537 
 
*flats on each floor tower-1( 10 flats) tower-2(9 flats) tower-3 (16 flats) tower-4 (10 flats)
 
*type of bhk 2,3 & 4 bhk
 
*available sizes/configurations- 1451- 3570 
*facings - East & west for all blocks
*no of lifts in floor 3 
 
*club house-G+3 & g+4 -2 club houses 
 
Project highlights 
 
Multi level 2clubhouse with recreation options like adult pool and kids pool with pool deck 
Indoor sports, saloon, gym, banquet hall, yoga center, cafeteria, conference rooms and home/office work stations 
2 mins to orr, prominent location with walkable distance to offices, schools ,etc. 
Close to international schools, corporate hospitals, financial district, airport, orr, malls & many more...",Residential Apartment,Hyderabad,1.0,1,3.0,8199.0,2,3,5,11.0,"33,23,12,25,47,26,17,29,19,1,5,6,30,20,31,21","23rd Aug, 2023",1686705020000.0,1692776488000,A,R,DESTINO,1,15307533,15307533,8199.0,0,0,N,"{'LATITUDE': '78.48667', 'LONGITUDE': '17.38504'}",173.449901,173.449901,"17,5,20,21,23,47,29,19,1,6,30,33,12,25,26,31,101,102","₹1.53 Crore, 3 bhk Residential Apartment in FINANCIAL DISTRICT GACHIBOWLI - Building",PREMIUM_LISTING,"['East Facing', 'FUTURE KIDS Nearby', 'CONTENENTAL HOSPTIAL within 2km', 'Gated Society']",2023-09-04 00:00:00,1,1867,173.45 sq.m.,1.53 Cr,3 BHK Flat in FINANCIAL DISTRICT GACHIBOWLI,Freehold,Dealer: Peak Property Consultancy,Dealer,2023-08-23 13:11:28,3 days ago,[],"['UNDER CONSTRUCTION', 'RESALE']",,,DESTINO,DESTINO,1.0,7,269,Hyderabad,0,DESTINO,DESTINO,0,FINANCIAL DISTRICT GACHIBOWLI,
70482180,T70482180,S,"Imagine owning a home where every day feels like being on a luxurious holiday. That is probably the best way to define our new residential project, el dorado. Located just a few minutes from the financial district in narsingi, el dorado is spread across 4 acres of land, housing two towers with 40 floors of unmatched luxury and world-Class amenities. The project comprises 872 premium 3 bhk lifestyle apartments ranging from 1540-2240 sq ft, starting from 1.35 cr.

Closer to the financial district
6- Level awe inspiring club house
Biophilic design
50000 sqft of top-Notch amenities
30th floor sky-Deck & all-Weather elevated skywalk",Residential Apartment,Hyderabad,1.0,1,3.0,7499.0,2,4,5,40.0,"12,3,26,5,6,31,21","28th Jul, 2023",1690537421000.0,1690537442000,A,R,Lansum El Dorado,1,16797760,16797760,7499.0,375649,1056765,N,"{'LATITUDE': '17.396115', 'LONGITUDE': '78.357941'}",208.10272,208.10272,"5,21,6,12,3,26,31",Lansum El Dorado Others,PREMIUM_LISTING,"['ROCKWELL SCHOOL within 3km', 'Gated Society', 'Fitness Center/ Gym', 'Club/ Community Center']",2023-09-04 00:00:00,1,2240,208.1 sq.m.,1.68 Cr,3 BHK Flat in Narsingi,Freehold,Dealer: Peak Property Consultancy,Dealer,2023-07-28 15:13:41,4 weeks ago,[],"['UNDER CONSTRUCTION', 'RESALE', 'RERA']",15.0,"[{'text': '1 Shopping'}, {'text': '1 Connectivity'}, {'text': '3 Educations'}, {'text': '1 ATM'}, {'text': '1 Hospital'}, {'text': '1 Banks'}, {'text': '1 Pharmacy'}, {'text': '2 Parks'}, {'text': '1 Office Complex'}, {'text': '1 Hotels'}, {'text': '1 Amusement Park'}, {'text': '1 Miscellaneous'}]",Lansum El Dorado,Lansum El Dorado,3.0,34,269,Hyderabad,1056765,Lansum El Dorado,Lansum El Dorado,1654,Narsingi,
70480380,W70480380,S,"Imagine owning a home where every day feels like being on a luxurious holiday. That is probably the best way to define our new residential project, el dorado. Located just a few minutes from the financial district in narsingi, el dorado is spread across 4 acres of land, housing two towers with 40 floors of unmatched luxury and world-Class amenities. The project comprises 872 premium 3 bhk lifestyle apartments ranging from 1540-2240 sq ft, starting from 1.35 cr.

Closer to the financial district
6- Level awe inspiring club house
Biophilic design
50000 sqft of top-Notch amenities
30th floor sky-Deck & all-Weather elevated skywalk",Residential Apartment,Hyderabad,1.0,1,3.0,7299.0,2,3,5,40.0,"12,3,25,26,5,6,21","28th Jul, 2023",1690532660000.0,1690532683000,A,R,Lansum El Dorado,1,14160060,14160060,7299.0,375649,1056765,N,"{'LATITUDE': '17.396115', 'LONGITUDE': '78.357941'}",180.23182,180.23182,"5,21,6,12,3,25,26",Lansum El Dorado Building,PREMIUM_LISTING,"['East Facing', 'ROCKWELL SCHOOL within 3km', 'Gated Society', 'Fitness Center/ Gym']",2023-09-04 00:00:00,1,1940,180.23 sq.m.,1.42 Cr,3 BHK Flat in Narsingi,Freehold,Dealer: Peak Property Consultancy,Dealer,2023-07-28 13:54:20,4 weeks ago,[],"['UNDER CONSTRUCTION', 'RESALE', 'RERA']",15.0,"[{'text': '1 Shopping'}, {'text': '1 Connectivity'}, {'text': '3 Educations'}, {'text': '1 ATM'}, {'text': '1 Hospital'}, {'text': '1 Banks'}, {'text': '1 Pharmacy'}, {'text': '2 Parks'}, {'text': '1 Office Complex'}, {'text': '1 Hotels'}, {'text': '1 Amusement Park'}, {'text': '1 Miscellaneous'}]",Lansum El Dorado,Lansum El Dorado,3.0,31,269,Hyderabad,1056765,Lansum El Dorado,Lansum El Dorado,1654,Narsingi,
70465454,R70465454,S,"This indraprastha community is ready to move in villas located in osman nagar...Strategically its very prime location to it sez's, ring roads, airport, schools, etc..This community consists in 36 acres with 300 uber luxury triplex villas with 4bhk and home theatre. .The villas are airy and bright with ample space for the occupants to roam freely. Well-Appointed with modern fixtures and fittings, it invites you to experience modern life with no hazzles. Surrounded by calm and peaceful environs these abodes will simply soothe your mind, body and soul. For unending moments of happiness and laughter move into muppa indraprastha with your loved ones.

No gst no gst no gst",Independent House/Villa,Hyderabad,1.0,1,4.0,181666.0,2,4,6,3.0,"44,23,12,1,46,3,9","27th Jul, 2023",1690455135000.0,1690455135000,A,R,,1,54500000,54500000,181666.0,0,0,N,"{'LATITUDE': '17.442196', 'LONGITUDE': '78.280067'}",27.8709,27.8709,"44,23,1,46,9,12,3","₹5.45 Crore, 4 bhk House/Villa in Osman Nagar - House",PREMIUM_LISTING,"['Fresh Construction', 'Gated Society', 'Fitness Center/ Gym', 'Club/ Community Center']",2023-09-04 00:00:00,2,300,27.87 sq.m.,5.45 Cr,4 Bedroom House in Osman Nagar,Freehold,Dealer: Peak Property Consultancy,Dealer,2023-07-27 16:22:15,1 month ago,[],"['READY TO MOVE', 'RESALE']",1.0,[],,,2.0,,269,Hyderabad,0,,,45029,Osman Nagar,
